2024-11-14 04:19:42,461 - root - INFO - Namespace(seed=2019, data_name='amazon-book', data_dir='/home/ubuntu/Documents/Graph-Neural-Networks-Fall-2023/W14/datasets', use_pretrain=1, pretrain_embedding_dir='/home/ubuntu/Documents/Graph-Neural-Networks-Fall-2023/W14/datasets/pretrain', pretrain_model_path='trained_model/model.pth', cf_batch_size=1024, kg_batch_size=2048, test_batch_size=10000, embed_dim=64, relation_dim=64, laplacian_type='random-walk', aggregation_type='bi-interaction', conv_dim_list='[64, 32, 16]', mess_dropout='[0.1, 0.1, 0.1]', kg_l2loss_lambda=1e-05, cf_l2loss_lambda=1e-05, lr=0.0001, n_epoch=1000, stopping_steps=10, cf_print_every=1, kg_print_every=1, evaluate_every=10, Ks='[20, 40, 60, 80, 100]', save_dir='trained_model/KGAT/amazon-book/embed-dim64_relation-dim64_random-walk_bi-interaction_64-32-16_lr0.0001_pretrain1/')
2024-11-14 04:21:42,809 - root - INFO - n_users:           70679
2024-11-14 04:21:42,809 - root - INFO - n_items:           24915
2024-11-14 04:21:42,810 - root - INFO - n_entities:        113487
2024-11-14 04:21:42,810 - root - INFO - n_users_entities:  184166
2024-11-14 04:21:42,810 - root - INFO - n_relations:       80
2024-11-14 04:21:42,811 - root - INFO - n_h_list:          6420520
2024-11-14 04:21:42,811 - root - INFO - n_t_list:          6420520
2024-11-14 04:21:42,811 - root - INFO - n_r_list:          6420520
2024-11-14 04:21:42,812 - root - INFO - n_cf_train:        652514
2024-11-14 04:21:42,812 - root - INFO - n_cf_test:         193920
2024-11-14 04:21:42,812 - root - INFO - n_kg_train:        6420520
2024-11-14 04:21:47,307 - root - INFO - KGAT(
  (user_entity_embed): Embedding(184166, 64)
  (relation_embed): Embedding(80, 64)
  (entity_user_embed): Embedding(184166, 64)
  (aggregator_layers): ModuleList(
    (0): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=64, bias=True)
      (linear2): Linear(in_features=64, out_features=64, bias=True)
    )
    (1): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=32, bias=True)
      (linear2): Linear(in_features=64, out_features=32, bias=True)
    )
    (2): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=32, out_features=16, bias=True)
      (linear2): Linear(in_features=32, out_features=16, bias=True)
    )
  )
)
2024-11-14 04:21:47,556 - root - INFO - CF Training: Epoch 0001 Iter 0001 / 0638 | Time 0.2s | Iter Loss 0.0287 | Iter Mean Loss 0.0287
2024-11-14 04:21:47,780 - root - INFO - CF Training: Epoch 0001 Iter 0002 / 0638 | Time 0.2s | Iter Loss 0.0225 | Iter Mean Loss 0.0256
2024-11-14 04:21:48,003 - root - INFO - CF Training: Epoch 0001 Iter 0003 / 0638 | Time 0.2s | Iter Loss 0.0250 | Iter Mean Loss 0.0254
2024-11-14 04:21:48,225 - root - INFO - CF Training: Epoch 0001 Iter 0004 / 0638 | Time 0.2s | Iter Loss 0.0220 | Iter Mean Loss 0.0246
2024-11-14 04:21:48,445 - root - INFO - CF Training: Epoch 0001 Iter 0005 / 0638 | Time 0.2s | Iter Loss 0.0248 | Iter Mean Loss 0.0246
2024-11-14 04:21:48,665 - root - INFO - CF Training: Epoch 0001 Iter 0006 / 0638 | Time 0.2s | Iter Loss 0.0241 | Iter Mean Loss 0.0245
2024-11-14 04:21:48,884 - root - INFO - CF Training: Epoch 0001 Iter 0007 / 0638 | Time 0.2s | Iter Loss 0.0227 | Iter Mean Loss 0.0243
2024-11-14 04:21:49,105 - root - INFO - CF Training: Epoch 0001 Iter 0008 / 0638 | Time 0.2s | Iter Loss 0.0231 | Iter Mean Loss 0.0241
2024-11-14 04:21:49,326 - root - INFO - CF Training: Epoch 0001 Iter 0009 / 0638 | Time 0.2s | Iter Loss 0.0234 | Iter Mean Loss 0.0240
2024-11-14 04:21:49,547 - root - INFO - CF Training: Epoch 0001 Iter 0010 / 0638 | Time 0.2s | Iter Loss 0.0224 | Iter Mean Loss 0.0239
2024-11-14 04:21:49,769 - root - INFO - CF Training: Epoch 0001 Iter 0011 / 0638 | Time 0.2s | Iter Loss 0.0262 | Iter Mean Loss 0.0241
2024-11-14 04:21:49,990 - root - INFO - CF Training: Epoch 0001 Iter 0012 / 0638 | Time 0.2s | Iter Loss 0.0233 | Iter Mean Loss 0.0240
2024-11-14 04:21:50,211 - root - INFO - CF Training: Epoch 0001 Iter 0013 / 0638 | Time 0.2s | Iter Loss 0.0270 | Iter Mean Loss 0.0242
2024-11-14 04:21:50,431 - root - INFO - CF Training: Epoch 0001 Iter 0014 / 0638 | Time 0.2s | Iter Loss 0.0232 | Iter Mean Loss 0.0242
2024-11-14 04:21:50,652 - root - INFO - CF Training: Epoch 0001 Iter 0015 / 0638 | Time 0.2s | Iter Loss 0.0276 | Iter Mean Loss 0.0244
2024-11-14 04:21:50,875 - root - INFO - CF Training: Epoch 0001 Iter 0016 / 0638 | Time 0.2s | Iter Loss 0.0251 | Iter Mean Loss 0.0244
2024-11-14 04:21:51,097 - root - INFO - CF Training: Epoch 0001 Iter 0017 / 0638 | Time 0.2s | Iter Loss 0.0278 | Iter Mean Loss 0.0246
